ï»¿id,name,website,lat,long,primary_poc,sales_rep_id,id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd,modified_id,modified_acc,modified_st_qty,modified_pos_qty,modified_gloss_qty,modified_std_amt,modified_glo_amt,modified_pos_amt
2191,Raytheon,www.raytheon.com,41.87794707,-87.62867818,"Yun Kleeman",321750,1612,2191,2016-12-09T14:26:51.000Z,282,8,33,323,1407.18,59.92,267.96,1735.06,2191,2191,282,33,8,1407.18,59.92,267.96
2191,Raytheon,www.raytheon.com,41.87794707,-87.62867818,"Yun Kleeman",321750,1611,2191,2016-11-09T09:19:23.000Z,301,45,0,346,1501.99,337.05,0,1839.04,2191,2191,301,0,45,1501.99,337.05,0
2191,Raytheon,www.raytheon.com,41.87794707,-87.62867818,"Yun Kleeman",321750,1610,2191,2016-10-10T05:24:59.000Z,290,34,23,347,1447.1,254.66,186.76,1888.52,2191,2191,290,23,34,1447.1,254.66,186.76
2191,Raytheon,www.raytheon.com,41.87794707,-87.62867818,"Yun Kleeman",321750,1609,2191,2016-09-11T22:26:03.000Z,303,15,14,332,1511.97,112.35,113.68,1738,2191,2191,303,14,15,1511.97,112.35,113.68
2191,Raytheon,www.raytheon.com,41.87794707,-87.62867818,"Yun Kleeman",321750,1608,2191,2016-08-12T16:56:06.000Z,295,38,20,353,1472.05,284.62,162.4,1919.07,2191,2191,295,20,38,1472.05,284.62,162.4
2191,Raytheon,www.raytheon.com,41.87794707,-87.62867818,"Yun Kleeman",321750,1607,2191,2016-07-14T02:40:40.000Z,286,67,22,375,1427.14,501.83,178.64,2107.61,2191,2191,286,22,67,1427.14,501.83,178.64
2191,Raytheon,www.raytheon.com,41.87794707,-87.62867818,"Yun Kleeman",321750,1606,2191,2016-06-14T04:42:19.000Z,280,30,10,320,1397.2,224.7,81.2,1703.1,2191,2191,280,10,30,1397.2,224.7,81.2
2191,Raytheon,www.raytheon.com,41.87794707,-87.62867818,"Yun Kleeman",321750,1605,2191,2016-05-15T05:29:15.000Z,309,40,24,373,1541.91,299.6,194.88,2036.39,2191,2191,309,24,40,1541.91,299.6,194.88
2191,Raytheon,www.raytheon.com,41.87794707,-87.62867818,"Yun Kleeman",321750,1604,2191,2016-04-16T10:11:02.000Z,363,19,81,463,1811.37,142.31,657.72,2611.4,2191,2191,363,81,19,1811.37,142.31,657.72
2191,Raytheon,www.raytheon.com,41.87794707,-87.62867818,"Yun Kleeman",321750,1603,2191,2016-03-18T11:42:10.000Z,323,24,419,766,1611.77,179.76,3402.28,5193.81,2191,2191,323,419,24,1611.77,179.76,3402.28
2191,Raytheon,www.raytheon.com,41.87794707,-87.62867818,"Yun Kleeman",321750,1602,2191,2016-02-18T09:27:41.000Z,285,39,33,357,1422.15,292.11,267.96,1982.22,2191,2191,285,33,39,1422.15,292.11,267.96
2191,Raytheon,www.raytheon.com,41.87794707,-87.62867818,"Yun Kleeman",321750,1601,2191,2016-01-19T20:56:57.000Z,298,1,16,315,1487.02,7.49,129.92,1624.43,2191,2191,298,16,1,1487.02,7.49,129.92
2201,"Plains GP Holdings",www.plainsallamerican.com,41.87725114,-87.62856309,"Ethan Penaloza",321760,1616,2201,2016-12-27T06:28:19.000Z,507,8,8,523,2529.93,59.92,64.96,2654.81,2201,2201,507,8,8,2529.93,59.92,64.96
2201,"Plains GP Holdings",www.plainsallamerican.com,41.87725114,-87.62856309,"Ethan Penaloza",321760,1615,2201,2016-11-27T02:30:37.000Z,495,2,13,510,2470.05,14.98,105.56,2590.59,2201,2201,495,13,2,2470.05,14.98,105.56
2201,"Plains GP Holdings",www.plainsallamerican.com,41.87725114,-87.62856309,"Ethan Penaloza",321760,1614,2201,2016-10-28T13:50:02.000Z,505,8,0,513,2519.95,59.92,0,2579.87,2201,2201,505,0,8,2519.95,59.92,0
2201,"Plains GP Holdings",www.plainsallamerican.com,41.87725114,-87.62856309,"Ethan Penaloza",321760,1613,2201,2016-09-29T20:48:33.000Z,491,5,45,541,2450.09,37.45,365.4,2852.94,2201,2201,491,45,5,2450.09,37.45,365.4
2211,"US Foods Holding",www.usfoods.com,41.88134444,-87.6315683,"Porter Shrout",321770,1621,2211,2016-12-10T21:55:10.000Z,58,28,2,88,289.42,209.72,16.24,515.38,2211,2211,58,2,28,289.42,209.72,16.24
2211,"US Foods Holding",www.usfoods.com,41.88134444,-87.6315683,"Porter Shrout",321770,1620,2211,2016-11-10T20:36:42.000Z,24,39,28,91,119.76,292.11,227.36,639.23,2211,2211,24,28,39,119.76,292.11,227.36
2211,"US Foods Holding",www.usfoods.com,41.88134444,-87.6315683,"Porter Shrout",321770,1619,2211,2016-10-12T02:57:20.000Z,26,809,30,865,129.74,6059.41,243.6,6432.75,2211,2211,26,30,809,129.74,6059.41,243.6
2211,"US Foods Holding",www.usfoods.com,41.88134444,-87.6315683,"Porter Shrout",321770,1618,2211,2016-09-13T14:24:38.000Z,101,59,29,189,503.99,441.91,235.48,1181.38,2211,2211,101,29,59,503.99,441.91,235.48
2211,"US Foods Holding",www.usfoods.com,41.88134444,-87.6315683,"Porter Shrout",321770,1617,2211,2016-07-15T23:26:09.000Z,118,80,0,198,588.82,599.2,0,1188.02,2211,2211,118,0,80,588.82,599.2,0
2221,AbbVie,www.abbvie.com,41.8762574,-87.63356311,"Agnus Jenkin",321780,1623,2221,2016-12-13T04:12:31.000Z,100,0,28,128,499,0,227.36,726.36,2221,2221,100,28,0,499,0,227.36
2221,AbbVie,www.abbvie.com,41.8762574,-87.63356311,"Agnus Jenkin",321780,1622,2221,2016-11-14T21:24:13.000Z,102,29,27,158,508.98,217.21,219.24,945.43,2221,2221,102,27,29,508.98,217.21,219.24
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1658,2231,2016-12-29T04:52:32.000Z,309,20,22,351,1541.91,149.8,178.64,1870.35,2231,2231,309,22,20,1541.91,149.8,178.64
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1657,2231,2016-11-29T01:36:52.000Z,377,32,22,431,1881.23,239.68,178.64,2299.55,2231,2231,377,22,32,1881.23,239.68,178.64
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1656,2231,2016-10-31T20:15:23.000Z,291,37,32,360,1452.09,277.13,259.84,1989.06,2231,2231,291,32,37,1452.09,277.13,259.84
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1655,2231,2016-10-02T13:28:49.000Z,302,27,23,352,1506.98,202.23,186.76,1895.97,2231,2231,302,23,27,1506.98,202.23,186.76
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1654,2231,2016-09-02T15:18:28.000Z,276,0,20,296,1377.24,0,162.4,1539.64,2231,2231,276,20,0,1377.24,0,162.4
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1653,2231,2016-08-04T16:58:13.000Z,299,37,37,373,1492.01,277.13,300.44,2069.58,2231,2231,299,37,37,1492.01,277.13,300.44
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1652,2231,2016-07-05T05:59:26.000Z,302,35,18,355,1506.98,262.15,146.16,1915.29,2231,2231,302,18,35,1506.98,262.15,146.16
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1651,2231,2016-06-06T09:01:07.000Z,319,31,22,372,1591.81,232.19,178.64,2002.64,2231,2231,319,22,31,1591.81,232.19,178.64
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1650,2231,2016-05-08T02:33:47.000Z,324,37,20,381,1616.76,277.13,162.4,2056.29,2231,2231,324,20,37,1616.76,277.13,162.4
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1649,2231,2016-04-09T15:21:01.000Z,286,13,19,318,1427.14,97.37,154.28,1678.79,2231,2231,286,19,13,1427.14,97.37,154.28
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1648,2231,2016-03-10T21:46:33.000Z,296,40,18,354,1477.04,299.6,146.16,1922.8,2231,2231,296,18,40,1477.04,299.6,146.16
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1647,2231,2016-02-09T20:17:05.000Z,296,38,25,359,1477.04,284.62,203,1964.66,2231,2231,296,25,38,1477.04,284.62,203
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1646,2231,2016-01-10T12:19:11.000Z,301,35,0,336,1501.99,262.15,0,1764.14,2231,2231,301,0,35,1501.99,262.15,0
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1645,2231,2015-12-11T13:32:26.000Z,347,36,84,467,1731.53,269.64,682.08,2683.25,2231,2231,347,84,36,1731.53,269.64,682.08
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1644,2231,2015-11-11T02:40:11.000Z,298,13,19,330,1487.02,97.37,154.28,1738.67,2231,2231,298,19,13,1487.02,97.37,154.28
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1643,2231,2015-09-13T22:33:54.000Z,298,36,9,343,1487.02,269.64,73.08,1829.74,2231,2231,298,9,36,1487.02,269.64,73.08
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1642,2231,2015-08-14T07:50:20.000Z,313,28,23,364,1561.87,209.72,186.76,1958.35,2231,2231,313,23,28,1561.87,209.72,186.76
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1641,2231,2015-07-15T15:48:30.000Z,294,43,13,350,1467.06,322.07,105.56,1894.69,2231,2231,294,13,43,1467.06,322.07,105.56
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1640,2231,2015-06-16T19:12:54.000Z,261,43,79,383,1302.39,322.07,641.48,2265.94,2231,2231,261,79,43,1302.39,322.07,641.48
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1639,2231,2015-05-18T14:58:49.000Z,285,28,18,331,1422.15,209.72,146.16,1778.03,2231,2231,285,18,28,1422.15,209.72,146.16
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1638,2231,2015-04-19T01:07:21.000Z,282,21,20,323,1407.18,157.29,162.4,1726.87,2231,2231,282,20,21,1407.18,157.29,162.4
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1637,2231,2015-03-21T14:37:12.000Z,0,42,31,73,0,314.58,251.72,566.3,2231,2231,0,31,42,0,314.58,251.72
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1636,2231,2015-02-19T22:54:53.000Z,296,53,65,414,1477.04,396.97,527.8,2401.81,2231,2231,296,65,53,1477.04,396.97,527.8
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1635,2231,2015-01-20T22:05:10.000Z,311,37,0,348,1551.89,277.13,0,1829.02,2231,2231,311,0,37,1551.89,277.13,0
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1634,2231,2014-12-21T12:34:39.000Z,302,0,35,337,1506.98,0,284.2,1791.18,2231,2231,302,35,0,1506.98,0,284.2
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1633,2231,2014-11-22T00:46:25.000Z,323,81,22,426,1611.77,606.69,178.64,2397.1,2231,2231,323,22,81,1611.77,606.69,178.64
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1632,2231,2014-10-23T14:36:32.000Z,316,45,0,361,1576.84,337.05,0,1913.89,2231,2231,316,0,45,1576.84,337.05,0
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1631,2231,2014-09-24T21:37:51.000Z,299,4,14,317,1492.01,29.96,113.68,1635.65,2231,2231,299,14,4,1492.01,29.96,113.68
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1630,2231,2014-08-25T08:18:44.000Z,298,31,19,348,1487.02,232.19,154.28,1873.49,2231,2231,298,19,31,1487.02,232.19,154.28
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1629,2231,2014-07-26T07:06:42.000Z,316,27,29,372,1576.84,202.23,235.48,2014.55,2231,2231,316,29,27,1576.84,202.23,235.48
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1628,2231,2014-06-26T22:33:27.000Z,274,34,17,325,1367.26,254.66,138.04,1759.96,2231,2231,274,17,34,1367.26,254.66,138.04
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1627,2231,2014-04-28T06:51:26.000Z,282,32,16,330,1407.18,239.68,129.92,1776.78,2231,2231,282,16,32,1407.18,239.68,129.92
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1626,2231,2014-03-29T02:04:17.000Z,284,13,34,331,1417.16,97.37,276.08,1790.61,2231,2231,284,34,13,1417.16,97.37,276.08
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1625,2231,2014-01-29T15:45:11.000Z,308,28,23,359,1536.92,209.72,186.76,1933.4,2231,2231,308,23,28,1536.92,209.72,186.76
2231,Centene,www.centene.com,41.87744125,-87.62568362,"Shanika Mariani",321790,1624,2231,2013-12-30T03:52:30.000Z,304,7,48,359,1516.96,52.43,389.76,1959.15,2231,2231,304,48,7,1516.96,52.43,389.76
2241,"Community Health Systems",www.chs.net,41.87567906,-87.63221831,"Grazyna Dewald",321710,1664,2241,2016-07-03T03:26:58.000Z,106,7,0,113,528.94,52.43,0,581.37,2241,2241,106,0,7,528.94,52.43,0
2241,"Community Health Systems",www.chs.net,41.87567906,-87.63221831,"Grazyna Dewald",321710,1663,2241,2016-06-03T13:26:02.000Z,87,43,8,138,434.13,322.07,64.96,821.16,2241,2241,87,8,43,434.13,322.07,64.96
2241,"Community Health Systems",www.chs.net,41.87567906,-87.63221831,"Grazyna Dewald",321710,1662,2241,2016-05-04T00:31:08.000Z,100,67,28,195,499,501.83,227.36,1228.19,2241,2241,100,28,67,499,501.83,227.36
2241,"Community Health Systems",www.chs.net,41.87567906,-87.63221831,"Grazyna Dewald",321710,1661,2241,2016-04-05T13:39:34.000Z,2057,24,43,2124,10264.43,179.76,349.16,10793.35,2241,2241,2057,43,24,10264.43,179.76,349.16
2241,"Community Health Systems",www.chs.net,41.87567906,-87.63221831,"Grazyna Dewald",321710,1660,2241,2016-03-06T04:28:55.000Z,101,60,31,192,503.99,449.4,251.72,1205.11,2241,2241,101,31,60,503.99,449.4,251.72
2241,"Community Health Systems",www.chs.net,41.87567906,-87.63221831,"Grazyna Dewald",321710,1659,2241,2016-02-06T01:52:37.000Z,0,25,65,90,0,187.25,527.8,715.05,2241,2241,0,65,25,0,187.25,527.8
2251,Alcoa,www.alcoa.com,41.88067456,-87.62823865,"Minna Dehner",321720,1672,2251,2016-12-25T02:06:22.000Z,495,5,36,536,2470.05,37.45,292.32,2799.82,2251,2251,495,36,5,2470.05,37.45,292.32
2251,Alcoa,www.alcoa.com,41.88067456,-87.62823865,"Minna Dehner",321720,1671,2251,2016-11-25T23:28:17.000Z,417,14,0,431,2080.83,104.86,0,2185.69,2251,2251,417,0,14,2080.83,104.86,0
2251,Alcoa,www.alcoa.com,41.88067456,-87.62823865,"Minna Dehner",321720,1670,2251,2016-10-26T15:19:52.000Z,505,0,2,507,2519.95,0,16.24,2536.19,2251,2251,505,2,0,2519.95,0,16.24
2251,Alcoa,www.alcoa.com,41.88067456,-87.62823865,"Minna Dehner",321720,1669,2251,2016-09-26T14:24:19.000Z,0,10,18,28,0,74.9,146.16,221.06,2251,2251,0,18,10,0,74.9,146.16
2251,Alcoa,www.alcoa.com,41.88067456,-87.62823865,"Minna Dehner",321720,1668,2251,2016-08-27T20:02:09.000Z,498,0,0,498,2485.02,0,0,2485.02,2251,2251,498,0,0,2485.02,0,0
2251,Alcoa,www.alcoa.com,41.88067456,-87.62823865,"Minna Dehner",321720,1667,2251,2016-07-28T02:21:49.000Z,498,9,0,507,2485.02,67.41,0,2552.43,2251,2251,498,0,9,2485.02,67.41,0
2251,Alcoa,www.alcoa.com,41.88067456,-87.62823865,"Minna Dehner",321720,1666,2251,2016-06-29T06:53:28.000Z,499,14,0,513,2490.01,104.86,0,2594.87,2251,2251,499,0,14,2490.01,104.86,0
2251,Alcoa,www.alcoa.com,41.88067456,-87.62823865,"Minna Dehner",321720,1665,2251,2016-05-30T06:33:52.000Z,498,0,91,589,2485.02,0,738.92,3223.94,2251,2251,498,91,0,2485.02,0,738.92
2261,"International Paper",www.internationalpaper.com,41.87694903,-87.63249779,"Nicolasa Housel",321730,1680,2261,2016-12-27T09:44:11.000Z,68,82,0,150,339.32,614.18,0,953.5,2261,2261,68,0,82,339.32,614.18,0
2261,"International Paper",www.internationalpaper.com,41.87694903,-87.63249779,"Nicolasa Housel",321730,1679,2261,2016-11-28T03:27:58.000Z,70,29,35,134,349.3,217.21,284.2,850.71,2261,2261,70,35,29,349.3,217.21,284.2
2261,"International Paper",www.internationalpaper.com,41.87694903,-87.63249779,"Nicolasa Housel",321730,1678,2261,2016-10-29T22:08:34.000Z,90,0,75,165,449.1,0,609,1058.1,2261,2261,90,75,0,449.1,0,609
2261,"International Paper",www.internationalpaper.com,41.87694903,-87.63249779,"Nicolasa Housel",321730,1677,2261,2016-09-30T09:42:13.000Z,104,17,40,161,518.96,127.33,324.8,971.09,2261,2261,104,40,17,518.96,127.33,324.8
2261,"International Paper",www.internationalpaper.com,41.87694903,-87.63249779,"Nicolasa Housel",321730,1676,2261,2016-08-31T17:09:28.000Z,107,39,0,146,533.93,292.11,0,826.04,2261,2261,107,0,39,533.93,292.11,0
2261,"International Paper",www.internationalpaper.com,41.87694903,-87.63249779,"Nicolasa Housel",321730,1675,2261,2016-08-02T07:58:33.000Z,100,9,18,127,499,67.41,146.16,712.57,2261,2261,100,18,9,499,67.41,146.16
2261,"International Paper",www.internationalpaper.com,41.87694903,-87.63249779,"Nicolasa Housel",321730,1674,2261,2016-07-03T21:23:42.000Z,100,57,15,172,499,426.93,121.8,1047.73,2261,2261,100,15,57,499,426.93,121.8
2261,"International Paper",www.internationalpaper.com,41.87694903,-87.63249779,"Nicolasa Housel",321730,1673,2261,2016-06-03T03:00:33.000Z,117,47,28,192,583.83,352.03,227.36,1163.22,2261,2261,117,28,47,583.83,352.03,227.36
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1702,2271,2016-12-21T22:27:28.000Z,284,37,32,353,1417.16,277.13,259.84,1954.13,2271,2271,284,32,37,1417.16,277.13,259.84
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1701,2271,2016-11-21T02:12:37.000Z,335,51,5,391,1671.65,381.99,40.6,2094.24,2271,2271,335,5,51,1671.65,381.99,40.6
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1700,2271,2016-10-23T14:38:05.000Z,297,18,15,330,1482.03,134.82,121.8,1738.65,2271,2271,297,15,18,1482.03,134.82,121.8
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1699,2271,2016-09-24T23:52:40.000Z,303,29,0,332,1511.97,217.21,0,1729.18,2271,2271,303,0,29,1511.97,217.21,0
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1698,2271,2016-08-25T06:15:11.000Z,324,16,0,340,1616.76,119.84,0,1736.6,2271,2271,324,0,16,1616.76,119.84,0
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1697,2271,2016-06-27T06:56:38.000Z,293,20,40,353,1462.07,149.8,324.8,1936.67,2271,2271,293,40,20,1462.07,149.8,324.8
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1696,2271,2016-05-28T17:35:09.000Z,309,31,37,377,1541.91,232.19,300.44,2074.54,2271,2271,309,37,31,1541.91,232.19,300.44
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1695,2271,2016-04-29T03:27:20.000Z,293,36,45,374,1462.07,269.64,365.4,2097.11,2271,2271,293,45,36,1462.07,269.64,365.4
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1694,2271,2016-03-30T17:05:50.000Z,306,0,0,306,1526.94,0,0,1526.94,2271,2271,306,0,0,1526.94,0,0
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1693,2271,2016-03-01T13:56:27.000Z,270,20,26,316,1347.3,149.8,211.12,1708.22,2271,2271,270,26,20,1347.3,149.8,211.12
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1692,2271,2016-02-01T19:18:15.000Z,177,13,10,200,883.23,97.37,81.2,1061.8,2271,2271,177,10,13,883.23,97.37,81.2
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1691,2271,2016-01-02T20:01:04.000Z,297,27,0,324,1482.03,202.23,0,1684.26,2271,2271,297,0,27,1482.03,202.23,0
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1690,2271,2015-12-03T07:17:25.000Z,322,35,0,357,1606.78,262.15,0,1868.93,2271,2271,322,0,35,1606.78,262.15,0
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1689,2271,2015-11-04T00:05:48.000Z,289,38,21,348,1442.11,284.62,170.52,1897.25,2271,2271,289,21,38,1442.11,284.62,170.52
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1688,2271,2015-10-05T11:58:41.000Z,303,34,20,357,1511.97,254.66,162.4,1929.03,2271,2271,303,20,34,1511.97,254.66,162.4
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1687,2271,2015-09-05T10:10:04.000Z,297,27,8,332,1482.03,202.23,64.96,1749.22,2271,2271,297,8,27,1482.03,202.23,64.96
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1686,2271,2015-08-06T16:01:33.000Z,299,33,17,349,1492.01,247.17,138.04,1877.22,2271,2271,299,17,33,1492.01,247.17,138.04
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1685,2271,2015-07-08T18:06:36.000Z,287,42,23,352,1432.13,314.58,186.76,1933.47,2271,2271,287,23,42,1432.13,314.58,186.76
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1684,2271,2015-06-09T08:27:12.000Z,14,66,29,109,69.86,494.34,235.48,799.68,2271,2271,14,29,66,69.86,494.34,235.48
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1683,2271,2015-05-11T10:36:18.000Z,445,19,28,492,2220.55,142.31,227.36,2590.22,2271,2271,445,28,19,2220.55,142.31,227.36
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1682,2271,2015-04-12T16:31:08.000Z,318,20,28,366,1586.82,149.8,227.36,1963.98,2271,2271,318,28,20,1586.82,149.8,227.36
2271,"Emerson Electric",www.emerson.com,41.87834691,-87.63143513,"Jere Storey",321740,1681,2271,2015-03-14T20:57:52.000Z,292,31,0,323,1457.08,232.19,0,1689.27,2271,2271,292,0,31,1457.08,232.19,0
2281,"Union Pacific",www.up.com,41.87521579,-87.62792085,"Genesis Schroer",321750,1709,2281,2016-12-17T13:58:52.000Z,498,9,172,679,2485.02,67.41,1396.64,3949.07,2281,2281,498,172,9,2485.02,67.41,1396.64
2281,"Union Pacific",www.up.com,41.87521579,-87.62792085,"Genesis Schroer",321750,1708,2281,2016-11-17T10:13:43.000Z,513,119,10,642,2559.87,891.31,81.2,3532.38,2281,2281,513,10,119,2559.87,891.31,81.2
2281,"Union Pacific",www.up.com,41.87521579,-87.62792085,"Genesis Schroer",321750,1707,2281,2016-10-18T11:37:49.000Z,553,4,0,557,2759.47,29.96,0,2789.43,2281,2281,553,0,4,2759.47,29.96,0
2281,"Union Pacific",www.up.com,41.87521579,-87.62792085,"Genesis Schroer",321750,1706,2281,2016-09-19T18:31:46.000Z,509,8,152,669,2539.91,59.92,1234.24,3834.07,2281,2281,509,152,8,2539.91,59.92,1234.24
2281,"Union Pacific",www.up.com,41.87521579,-87.62792085,"Genesis Schroer",321750,1705,2281,2016-07-21T09:22:31.000Z,545,31,15,591,2719.55,232.19,121.8,3073.54,2281,2281,545,15,31,2719.55,232.19,121.8
2281,"Union Pacific",www.up.com,41.87521579,-87.62792085,"Genesis Schroer",321750,1704,2281,2016-06-21T13:15:07.000Z,522,5,15,542,2604.78,37.45,121.8,2764.03,2281,2281,522,15,5,2604.78,37.45,121.8
2281,"Union Pacific",www.up.com,41.87521579,-87.62792085,"Genesis Schroer",321750,1703,2281,2016-05-22T18:58:00.000Z,535,1,19,555,2669.65,7.49,154.28,2831.42,2281,2281,535,19,1,2669.65,7.49,154.28
2291,Amgen,www.amgen.com,41.88014789,-87.62911069,"Nigel Mincks",321760,1721,2291,2016-12-22T09:10:26.000Z,50,37,0,87,249.5,277.13,0,526.63,2291,2291,50,0,37,249.5,277.13,0
2291,Amgen,www.amgen.com,41.88014789,-87.62911069,"Nigel Mincks",321760,1720,2291,2016-11-23T23:24:58.000Z,106,53,39,198,528.94,396.97,316.68,1242.59,2291,2291,106,39,53,528.94,396.97,316.68
2291,Amgen,www.amgen.com,41.88014789,-87.62911069,"Nigel Mincks",321760,1719,2291,2016-10-25T12:30:39.000Z,0,22,44,66,0,164.78,357.28,522.06,2291,2291,0,44,22,0,164.78,357.28
2291,Amgen,www.amgen.com,41.88014789,-87.62911069,"Nigel Mincks",321760,1718,2291,2016-09-26T19:21:05.000Z,80,21,24,125,399.2,157.29,194.88,751.37,2291,2291,80,24,21,399.2,157.29,194.88
2291,Amgen,www.amgen.com,41.88014789,-87.62911069,"Nigel Mincks",321760,1717,2291,2016-08-27T23:20:08.000Z,102,29,791,922,508.98,217.21,6422.92,7149.11,2291,2291,102,791,29,508.98,217.21,6422.92
2291,Amgen,www.amgen.com,41.88014789,-87.62911069,"Nigel Mincks",321760,1716,2291,2016-07-29T11:01:39.000Z,44,19,0,63,219.56,142.31,0,361.87,2291,2291,44,0,19,219.56,142.31,0
2291,Amgen,www.amgen.com,41.88014789,-87.62911069,"Nigel Mincks",321760,1715,2291,2016-06-30T04:29:38.000Z,94,19,82,195,469.06,142.31,665.84,1277.21,2291,2291,94,82,19,469.06,142.31,665.84
2291,Amgen,www.amgen.com,41.88014789,-87.62911069,"Nigel Mincks",321760,1714,2291,2016-05-31T09:42:19.000Z,107,35,25,167,533.93,262.15,203,999.08,2291,2291,107,25,35,533.93,262.15,203
2291,Amgen,www.amgen.com,41.88014789,-87.62911069,"Nigel Mincks",321760,1713,2291,2016-05-02T20:11:40.000Z,0,7,18,25,0,52.43,146.16,198.59,2291,2291,0,18,7,0,52.43,146.16
2291,Amgen,www.amgen.com,41.88014789,-87.62911069,"Nigel Mincks",321760,1712,2291,2016-04-02T17:06:48.000Z,97,0,46,143,484.03,0,373.52,857.55,2291,2291,97,46,0,484.03,0,373.52
2291,Amgen,www.amgen.com,41.88014789,-87.62911069,"Nigel Mincks",321760,1711,2291,2016-03-03T04:14:52.000Z,94,102,22,218,469.06,763.98,178.64,1411.68,2291,2291,94,22,102,469.06,763.98,178.64
